EFPG_name,Metroregion_name,Purchase_grams_wtd,Date,Latitude,Longitude,Type
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2483489937.0,2017-09-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2485447168.0,2017-10-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2746216102.0,2017-11-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2604437630.0,2017-12-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2467961448.0,2018-01-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2077689021.0,2018-02-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2201691631.0,2018-03-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2025951273.0,2018-04-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2345196859.0,2018-05-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2231440435.0,2018-06-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2310558464.0,2018-07-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2335323250.0,2018-08-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2422842848.0,2018-09-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2448173040.0,2018-10-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2830422269.0,2018-11-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2660361584.0,2018-12-01,32.7767,-96.797,Actual
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2590552240.629331,2019-01-01,32.7767,-96.797,Forecast
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2268927348.1723266,2019-02-01,32.7767,-96.797,Forecast
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2556531519.6901646,2019-03-01,32.7767,-96.797,Forecast
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2407680765.4890985,2019-04-01,32.7767,-96.797,Forecast
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2480925718.468891,2019-05-01,32.7767,-96.797,Forecast
Egg and egg substitutes,Dallas-Fort Worth-Arlington  TX,2319627750.1755147,2019-06-01,32.7767,-96.797,Forecast
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1499310232.0,2012-01-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1524478337.0,2012-02-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1645021394.0,2012-03-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1301413661.0,2012-04-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1576476573.0,2012-05-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1530254818.0,2012-06-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1592327373.0,2012-07-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1442784001.0,2012-08-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1420337259.0,2012-09-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1456677695.0,2012-10-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1615861727.0,2012-11-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1973432608.0,2012-12-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1501355022.0,2013-01-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1568729453.0,2013-02-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1919969999.0,2013-03-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1376034393.0,2013-04-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1501034337.0,2013-05-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1498232602.0,2013-06-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1545894460.0,2013-07-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1478819662.0,2013-08-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1456210146.0,2013-09-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1581787385.0,2013-10-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1747791656.0,2013-11-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1703048639.0,2013-12-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2469538241.0,2014-01-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2117266311.0,2014-02-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2147869738.0,2014-03-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2209764881.0,2014-04-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1810080636.0,2014-05-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1774758929.0,2014-06-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1745657417.0,2014-07-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1617634636.0,2014-08-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1662919053.0,2014-09-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1559929082.0,2014-10-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1598847674.0,2014-11-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2009429483.0,2014-12-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2715637757.0,2015-01-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2252976483.0,2015-02-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,3231892482.0,2015-03-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2864583380.0,2015-04-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2139905995.0,2015-05-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2032049514.0,2015-06-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2086335075.0,2015-07-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2097185696.0,2015-08-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2141125557.0,2015-09-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2192911922.0,2015-10-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2368572385.0,2015-11-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2833508354.0,2015-12-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2195311441.0,2016-01-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1936790565.0,2016-02-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2388507365.0,2016-03-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1969606827.0,2016-04-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1987329815.0,2016-05-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1978068468.0,2016-06-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2121743440.0,2016-07-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2109998563.0,2016-08-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1975121617.0,2016-09-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1823961775.0,2016-10-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2077285655.0,2016-11-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2167651010.0,2016-12-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2196763987.0,2017-01-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1691452879.0,2017-02-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1916675845.0,2017-03-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2004778068.0,2017-04-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1686864289.0,2017-05-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1582393564.0,2017-06-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1679684945.0,2017-07-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1612975827.0,2017-08-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1535672770.0,2017-09-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1618900551.0,2017-10-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1749641747.0,2017-11-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1826207370.0,2017-12-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1994770756.0,2018-01-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1758573159.0,2018-02-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2124767739.0,2018-03-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1785176566.0,2018-04-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1797675716.0,2018-05-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1747302686.0,2018-06-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1743872292.0,2018-07-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1845680663.0,2018-08-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1768919314.0,2018-09-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1833543704.0,2018-10-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2003830976.0,2018-11-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1981323906.0,2018-12-01,42.3314,-83.0458,Actual
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2115531340.301416,2019-01-01,42.3314,-83.0458,Forecast
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1838087226.2895732,2019-02-01,42.3314,-83.0458,Forecast
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,2240709782.5819955,2019-03-01,42.3314,-83.0458,Forecast
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1985309313.52734,2019-04-01,42.3314,-83.0458,Forecast
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1766680451.0610726,2019-05-01,42.3314,-83.0458,Forecast
Egg and egg substitutes,Detroit-Warren-Dearborn  MI,1712735477.4894943,2019-06-01,42.3314,-83.0458,Forecast
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2756216672.0,2012-01-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2466987774.0,2012-02-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2570688531.0,2012-03-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2695238353.0,2012-04-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2519500578.0,2012-05-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2494460990.0,2012-06-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2616703674.0,2012-07-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2385845134.0,2012-08-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2225882938.0,2012-09-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2269424251.0,2012-10-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2504754419.0,2012-11-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3069069148.0,2012-12-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2940802435.0,2013-01-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2516808839.0,2013-02-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2987198915.0,2013-03-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2496494632.0,2013-04-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2578461495.0,2013-05-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2553567972.0,2013-06-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2715892303.0,2013-07-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2803870801.0,2013-08-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2693293325.0,2013-09-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2748814290.0,2013-10-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3003871933.0,2013-11-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2615139990.0,2013-12-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3114984703.0,2014-01-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2616414701.0,2014-02-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2947933894.0,2014-03-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2873707096.0,2014-04-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2647452969.0,2014-05-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2492583911.0,2014-06-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2831289174.0,2014-07-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2765213602.0,2014-08-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2673642837.0,2014-09-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2666232964.0,2014-10-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2824595839.0,2014-11-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2731823530.0,2014-12-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3812124585.0,2015-01-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2952001380.0,2015-02-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3420264053.0,2015-03-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3293199748.0,2015-04-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3177269396.0,2015-05-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2972970582.0,2015-06-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3223451305.0,2015-07-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3310560967.0,2015-08-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2969204967.0,2015-09-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3055657320.0,2015-10-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3371793729.0,2015-11-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3899437008.0,2015-12-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,4463823279.0,2016-01-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,4256126052.0,2016-02-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,4693035581.0,2016-03-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3736567575.0,2016-04-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3582926949.0,2016-05-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3512142886.0,2016-06-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3649546158.0,2016-07-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3509923644.0,2016-08-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3114739854.0,2016-09-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2724745664.0,2016-10-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3005095517.0,2016-11-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3343465417.0,2016-12-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3427338171.0,2017-01-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2755223731.0,2017-02-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3199662967.0,2017-03-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3433720000.0,2017-04-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3168593744.0,2017-05-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3071605348.0,2017-06-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3292581377.0,2017-07-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3506717763.0,2017-08-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2829175533.0,2017-09-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2642283616.0,2017-10-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2937812560.0,2017-11-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2840235756.0,2017-12-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3522649964.0,2018-01-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2778589538.0,2018-02-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2683554378.0,2018-03-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2515921842.0,2018-04-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2911890341.0,2018-05-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,2983155534.0,2018-06-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3371088349.0,2018-07-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3128269885.0,2018-08-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3484576296.0,2018-09-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3188628999.0,2018-10-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3641501291.0,2018-11-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3407598529.0,2018-12-01,29.7604,-95.3698,Actual
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3885884860.542558,2019-01-01,29.7604,-95.3698,Forecast
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3313000981.3471456,2019-02-01,29.7604,-95.3698,Forecast
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3643051291.812524,2019-03-01,29.7604,-95.3698,Forecast
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3364526786.347636,2019-04-01,29.7604,-95.3698,Forecast
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3303142122.267952,2019-05-01,29.7604,-95.3698,Forecast
Egg and egg substitutes,Houston-The Woodlands-Sugar Land  TX,3212816505.763473,2019-06-01,29.7604,-95.3698,Forecast
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4970343956.0,2012-01-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4466052384.0,2012-02-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4496813943.0,2012-03-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4875615243.0,2012-04-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4668607428.0,2012-05-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4329429658.0,2012-06-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4780793669.0,2012-07-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4653926865.0,2012-08-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4308488179.0,2012-09-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,3956194479.0,2012-10-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,3827943773.0,2012-11-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4893963524.0,2012-12-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,5223276493.0,2013-01-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4134378580.0,2013-02-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4511031619.0,2013-03-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4121138757.0,2013-04-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,3981256888.0,2013-05-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4240221317.0,2013-06-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4552891221.0,2013-07-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4491224743.0,2013-08-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4382231366.0,2013-09-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4411539453.0,2013-10-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4812064331.0,2013-11-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4412460629.0,2013-12-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4441940508.0,2014-01-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,3865554989.0,2014-02-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4242819007.0,2014-03-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4085358345.0,2014-04-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4123922764.0,2014-05-01,34.0522,-118.2437,Actual
Egg and egg substitutes,Los Angeles-Long Beach-Anaheim  CA,4191333463.0,2014-06-01,34.0522,-118.2437,Actual
